id,source,subject,text,label
spamassassin_easy_ham_01644.77c7add87dfb454c2bcc8ce9f60482bd,spamassassin,[Spambayes] test sets?,"[Tim]
> OTOH, my Data/ subtree currently has more than 35,000 files slobbering
> over 134 million bytes -- even if I had a place to put that much stuff,
> I'm not sure my ISP would let me email it in one msg <wink>.

[Skip]
> Do you have a dialup or something more modern <wink>?

Much more modern:  a cable modem with a small upload rate cap.  There's a
reason the less modern uncapped @Home went out of business <wink>.

> 134MB of messages zipped would probably compress pretty well - under 50MB
> I'd guess with all the similarity in the headers and such.  You could zip
> each of the 10 sets individually and upload them somewhere.

I suppose this could finish over the course of an afternoon.  Now where's
""somewhere""?  I expect we'll eventually collect several datasets;
SourceForge isn't a good place for it (they expect projects to distribute
relatively small code files, and complain if even those get big).

> ...
> How about random sampling lots of public mailing lists via gmane or
> something similar, manually cleaning it (distributing that load over a
> number of people) and then relying on your clever code and your
> rebalancing script to help further cleanse it?

What then are we training the classifier to do?  Graham's scoring scheme is
based on an assumption that the ham-vs-spam task is *easy*, and half of that
is due to that the ham has a lot in common.  It was an experiment to apply
his scheme to all the comp.lang.python traffic, which is a lot broader than
he had in mind (c.l.py has long had a generous definition of ""on topic""
<wink>).  I don't expect good things to come of making it ever broader,
*unless* your goal is to investigate just how broad it can be made before it
breaks down.

> The ""problem"" with the ham is it tends to be much more tied to one person
> (not just intimate, but unique) than the spam.

Which is ""a feature"" from Graham's POV:  the more clues, the better this
""smoking guns only"" approach should work.

> I save all incoming email for ten days (gzipped mbox format) before it
rolls
> over and disappears.  At any one time I think I have about 8,000-10,000
> messages.  Most of it isn't terribly personal (which I would cull before
> passing along anyway) and much of it is machine-generated, so would be of
> marginal use.  Finally, it's all ham-n-spam mixed together.  Do we call
> that an omelette or a Denny's Grand Slam?

Unless you're volunteering to clean it, tag it, package it, and distribute
it, I'd call it irrelevant <wink>.",legitimate
spamassassin_easy_ham_01645.f61b77d47c074402d1ee5976e9a4fd7d,spamassassin,[Spambayes] Deployment,"> >   your mail, and gives you only the non-spam.  To train it, you'd only need
> >   to send it the false negatives somehow; it can assume that anything is
> >   ham that you don't say is spam within 48 hours.
>
> I have folks who leave their email programs running 24 hours a day,
> constantly polling for mail. If they go away for a long weekend,
> lots of ""friday night spam"" will become ham on sunday night.
> (Friday night seems to be the most popular time)

So we'll make this a config parameter.

> > - Your idea here.
>
> Ultimately I'd like to see tight integration into the ""most popular
> email clients"".. As a stop-gap to the auto-ham ..

What's an auto-ham?

> How about adding an IMAP server with a spam and deleted-ham
> folder. Most email clients can handle IMAP. Users should be able to
> quickly move ""spam"" into the spam folder.

I personally don't think IMAP has a bright future, but for people who
do use it, that's certainly a good approach.

> Instead of deleting messages (or, by reprogramming the delete
> function) they can quickly move ham into the ham folder.

Yes.

--Guido van Rossum (home page: http://www.python.org/~guido/)",legitimate
spamassassin_easy_ham_01646.6943600e0de67c472ee13c9f14345e0f,spamassassin,[Spambayes] test sets?,"[Anthony Baxter]
> I've got a test set here that's the last 3 and a bit years email to
> info@ekit.com and info@ekno.com - it's a really ugly set of 20,000+
> messages, currently broken into 7,000 spam, 9,000 ham, 9,000 currently
> unclassified. These addresses are all over the 70-some different
> ekit/ekno/ISIConnect websites, so they get a LOT of spam.
>
> As well as the usual spam, it also has customers complaining about
> credit card charges, it has people interested in the service and
> asking questions about long distance rates, &c &c &c. Lots and lots
> of ""commercial"" speech, in other words. Stuff that SA gets pretty
> badly wrong.

Can this corpus be shared?  I suppose not.

> I'm currently mangling it by feeding all parts (text, html, whatever
> else :) into the filters, as well as both a selected number of headers
> (to, from, content-type, x-mailer), and also a list of (header,
> count_of_header). This is showing up some nice stuff - e.g. the
> X-uidl that stoopid spammers blindly copy into their messages.

If we ever <wink> have a shared corpus, an easy refactoring of timtest
should allow to plug in different tokenizers.  I've only made three changes
to Graham's algorithm so far (well, I've made dozens -- only three survived
testing as proven winners), all the rest has been refining the tokenization
to provide better clues.

> I did have Received in there, but it's out for the moment, as it causes
> rates to drop.

That's ambiguous.  Accuracy rates or error rates, ham or spam rates?

> I'm also stripping out HTML tags, except for href="""" and src="""" - there's
> so so much goodness in them (note that I'm only keeping the contents of
> the attributes).

Mining embedded http/https/ftp thingies cut the false negative rate in half
in my tests (not keying off href, just scanning for anything that ""looked
like"" one); that was the single biggest f-n improvement I've seen.  It
didn't change the false positive rate.  So you know whether src added
additional power, or did you do both at once?",legitimate
spamassassin_easy_ham_01647.c5afcba50538a5f49d6e261f6bcfed40,spamassassin,[Spambayes] Deployment,"Guido> Takers?  How is ESR's bogofilter packaged?  SpamAssassin?  The
Guido> Perl Bayes filter advertised on slashdot?

Dunno about the other tools, but SpamAssassin is a breeze to incorporate
into a procmail environment.  Lots of people use it in many other ways.  For
performance reasons, many people run a spamd process and then invoke a small
C program called spamc which shoots the message over to spamd and passes the
result back out.  I think spambayes in incremental mode is probably fast
enough to not require such tricks (though I would consider changing the
pickle to an anydbm file).

Basic procmail usage goes something like this:

:0fw
| spamassassin -P

:0
* ^X-Spam-Status: Yes
$SPAM

Which just says, ""Run spamassassin -P reinjecting its output into the
processing stream.  If the resulting mail has a header which begins
""X-Spam-Status: Yes"", toss it into the folder indicated by the variable
$SPAM.

SpamAssassin also adds other headers as well, which give you more detail
about how its tests fared.  I'd like to see spambayes operate in at least
this way: do its thing then return a message to stdout with a modified set
of headers which further processing downstream can key on.

Skip",legitimate
spamassassin_easy_ham_01648.7758ab9d9eb224bcb73e0e8e803e92c9,spamassassin,[Spambayes] Deployment,"Did you want this on the list? I'm replying to the list..

On 6 Sep 2002 at 10:43, Guido van Rossum wrote:

> What's an auto-ham?

Automatically marking something as ham after a given timeout.. regardless of how long
that timeout is, someone is going to forget to submit the message back as spam.

How many spams-as-hams can be accepted before the f-n rate gets unacceptable?

> > How about adding an IMAP server with a spam and deleted-ham
> > folder. Most email clients can handle IMAP. Users should be able to
> > quickly move ""spam"" into the spam folder.
>
> I personally don't think IMAP has a bright future, but for people who
> do use it, that's certainly a good approach.
>
> > Instead of deleting messages (or, by reprogramming the delete
> > function) they can quickly move ham into the ham folder.
>
> Yes.

I view IMAP as a stop-gap measure until tighter integration with various email clients
can be achieved.

I still feel it's better to require classification feedback from the recipient, rather than
make any assumptions after some period of time passes. But this is an end-user issue
and we're still at the algorithm stage.. ;-)

Brad Clements,                bkc@murkworks.com   (315)268-1000
http://www.murkworks.com                          (315)268-9812 Fax
AOL-IM: BKClements",legitimate
spamassassin_easy_ham_01649.5bcdd9205f59d95e025a2896a38ee2bb,spamassassin,[Spambayes] Deployment,"> > What's an auto-ham?
>
> Automatically marking something as ham after a given
> timeout.. regardless of how long that timeout is, someone is going
> to forget to submit the message back as spam.

OK, here's a refinement.  Assuming very little spam comes through, we
only need to pick a small percentage of ham received as new training
ham to match the new training spam.  The program could randomly select
a sufficient number of saved non-spam msgs and ask the user to
validate this selection.  You could do this once a day or week (config
parameter).

> How many spams-as-hams can be accepted before the f-n rate gets
> unacceptable?

Config parameter.

> I view IMAP as a stop-gap measure until tighter integration with
> various email clients can be achieved.
>
> I still feel it's better to require classification feedback from the
> recipient, rather than make any assumptions after some period of
> time passes. But this is an end-user issue and we're still at the
> algorithm stage.. ;-)

I'm trying to think about the end-user issues because I have nothing
to contribute to the algorithm at this point.  For deployment we need
both!

--Guido van Rossum (home page: http://www.python.org/~guido/)",legitimate
spamassassin_easy_ham_01650.f51bd31e8f0e63be278c22d7a4d2bf10,spamassassin,[Spambayes] Deployment,"> Dunno about the other tools, but SpamAssassin is a breeze to incorporate
> into a procmail environment.  Lots of people use it in many other ways.  For
> performance reasons, many people run a spamd process and then invoke a small
> C program called spamc which shoots the message over to spamd and passes the
> result back out.  I think spambayes in incremental mode is probably fast
> enough to not require such tricks (though I would consider changing the
> pickle to an anydbm file).
>
> Basic procmail usage goes something like this:
>
>     :0fw
>     | spamassassin -P
>
>     :0
>     * ^X-Spam-Status: Yes
>     $SPAM
>
> Which just says, ""Run spamassassin -P reinjecting its output into the
> processing stream.  If the resulting mail has a header which begins
> ""X-Spam-Status: Yes"", toss it into the folder indicated by the variable
> $SPAM.
>
> SpamAssassin also adds other headers as well, which give you more detail
> about how its tests fared.  I'd like to see spambayes operate in at least
> this way: do its thing then return a message to stdout with a modified set
> of headers which further processing downstream can key on.

Do you feel capable of writing such a tool?  It doesn't look too hard.

--Guido van Rossum (home page: http://www.python.org/~guido/)",legitimate
spamassassin_easy_ham_01651.7cafcb2d9dcaadd665afabc65c267f36,spamassassin,[Spambayes] Deployment,">> Ultimately I'd like to see tight integration into the ""most popular
>> email clients""..

The advantage of using a kitchen sink (umm, make that highly programmable)
editor+email package like Emacs+VM is that you can twiddle your key bindings
and write a little ELisp (or Pymacs) glue to toss messages in the right
direction (spam or ham).  For this, spambayes would have to operate in an
incremental fashion when fed a single ham or spam message.

(No, I have no idea what an ""auto-ham"" is.  A pig run over by a car,
perhaps?)

give-a-dog-a-bone-ly, y'rs,

Skip",legitimate
spamassassin_easy_ham_01652.864cc509960bb627696e65943038856e,spamassassin,[Spambayes] Deployment,">> Dunno about the other tools, but SpamAssassin is a breeze ...
>> SpamAssassin also adds other headers as well, which give you more
>> detail ...

Guido> Do you feel capable of writing such a tool?  It doesn't look too
Guido> hard.

Sure, but at the moment I have to stop reading email for a few hours and do
some real work. ;-) I'll see if I can modify GBayes.py suitably over the
weekend.

Skip",legitimate
spamassassin_easy_ham_01653.b13797de35037c4f26356e89ba3f9fb1,spamassassin,[Spambayes] Deployment,"Guido van Rossum wrote:
> I personally don't think IMAP has a bright future, but for people who
> do use it, that's certainly a good approach.

Writing an IMAP server is a non-trivial task.  The specification is huge
and clients do all kinds of weird stuff.  POP is very easy in
comparison.  Perhaps you could forward messages to a special address or
save them in a special folder to mark them as false negatives.

Alternatively, perhaps there could be a separate protocol and client
that could be used to review additions to the training set.  Each day a
few random spam and ham messages could be grabbed as candidates.
Someone would periodically startup the client, review the candidates,
reclassify or remove any messages they don't like and add them to the
training set.

Neil",legitimate
spamassassin_easy_ham_01654.ade7f371dd3f7c4393baf201b803755a,spamassassin,[Spambayes] Deployment,">>>>> ""NS"" == Neil Schemenauer <nas@python.ca> writes:

NS> Writing an IMAP server is a non-trivial task.

That's what I've been told by everyone I've talked to who's actually
tried to write one.

NS> Alternatively, perhaps there could be a separate protocol and
NS> client that could be used to review additions to the training
NS> set.  Each day a few random spam and ham messages could be
NS> grabbed as candidates.  Someone would periodically startup the
NS> client, review the candidates, reclassify or remove any
NS> messages they don't like and add them to the training set.

I think people will be much more motivated to report spam than ham.  I
like the general approach that copies of random messages will be
sequestered for some period of time before they're assumed to be ham.
Matched with a simple spam reporting scheme, this could keep the
training up to date with little effort.  I've sketched out an approach
a listserver like Mailman could do along these lines and if I get some
free time I'll hack something together.

I like the idea of a POP proxy which is classifying messages as
they're pulled from the server.  The easiest way for such a beast to
be notified of spam might be to simply save the spam in a special
folder or file that the POP proxy would periodically consult.

-Barry",legitimate
spamassassin_easy_ham_01655.c3fc45d31d7f105f7baa0d7617f71402,spamassassin,[Spambayes] Corpus Collection (Was: Re: Deployment),"On Fri, 6 Sep 2002, Guido van Rossum wrote:

>Quite independently from testing and tuning the algorithm, I'd like to
>think about deployment.
>
>Eventually, individuals and postmasters should be able to download a
>spambayes software distribution, answer a few configuration questions
>about their mail setup, training and false positives, and install it
>as a filter.
>
>A more modest initial goal might be the production of a tool that can
>easily be used by individuals (since we're more likely to find
>individuals willing to risk this than postmasters).

My impression is that a pre-collected corpus would not fit most individuals
very well, but each individual (or group?) should collect their own corpus.

One problem that comes upp immediately: individuals are lazy.

If I currently get 50 spam and 50 ham a day, and I'll have to
press the 'delete' button once for each spam, I'll be happy
to press the 'spam' button instead.  However, if in addition
have to press a 'ham' button for each ham, it starts to look
much less like a win to me.  Add the time to install and setup
the whole machinery, and I'll just keep hitting delete.

The suggestions so far have been to hook something on the delete
action, that adds a message to the ham corpus.  I see two problems
with this: the ham will be a bit skewed; mail that I keep around
without deleting will not be counted.  Secondly, if I by force of
habit happen to press the 'delete' key instead of the 'spam' key,
I'll end up with spam in the ham, anyways.

I would like to look for a way to deal with spam in the ham.

The obvious thing to do is to trigger on the 'spam' button,
and at that time look for messages similar to the deleted one
in the ham corpus, and simply remove them.  To do this we
need a way to compare two word count histograms, to see
how similar they are.  Any ideas ?

Also, I personally would prefer to not see the spam at all.
If they get bounced (preferably already in the SMTP),
false positives become the senders problem, to rewrite
to remove the spam smell.

In a well tuned system then, there spam corpus will be much
smaller than the ham corpus, so it would be possible to be
slightly over-agressive when clearing potential spam from
the ham corpus.  This should make it easier to keep it clean.

Having a good way to remove spam from the ham corpus,
there's less need to worry about it getting there by mistake,
and we might as well simply add all messages to the ham corpus,
that didn't get deleted by the spam filtering.

It might also be useful to have a way to remove messages from
the spam corpus, in case of user ooops.

/Paul",legitimate
spamassassin_easy_ham_01656.705cfa5ceb056324fe8fef48d12754db,spamassassin,[Spambayes] Deployment,"> I guess MUA-level filtering is just a fallback for people who don't have
> 1) a burning, all-consuming hatred of junk mail, 2) root access to all
> mail servers they rely on, and 3) the ability and inclination to install
> an MTA with every bell and whistle tweaked to keep out junk mail.

Sure.  But for most people, changing their company's or ISP's server
requires years of lobbying, while they have total and immediate
control over their own MUA.

That said, I agree that we should offer a good solution to
postmasters, and I trust that your ideas are right on the mark!

--Guido van Rossum (home page: http://www.python.org/~guido/)",legitimate
spamassassin_easy_ham_01657.a57fd76dcafe47299543685aa2387d32,spamassassin,[Spambayes] Deployment,"I think one step towards deployment is creating a re-usable tokenizer
for mail messages.  The current codebase doesn't expose an easy-to-use
or easy-to-customize tokenizer.

The timtest module seems to contain an enormous body of practical
knowledge about how to parse mail messages, but the module wasn't
designed for re-use.  I'd like to see a module that can take a single
message or a collection of messages and tokenize each one.

I'd like to see the tokenize by customizable, too.  Tim had to exclude
some headers from his test data, because there were particular biases
in the test data.  If other people have test data without those
biases, they ought to be able to customize the tokenizer to include
them or exclude others.

Jeremy",legitimate
spamassassin_easy_ham_01658.eeb706ce24cbbf2cd21648a4781a1464,spamassassin,[Spambayes] test sets?,"[Barry A. Warsaw, gives answers and asks questions]

Here's the code that produced the header tokens:

x2n = {}
for x in msg.keys():
x2n[x] = x2n.get(x, 0) + 1
for x in x2n.items():
yield ""header:%s:%d"" % x

Some responses:

>  0.01    19  3559 'header:X-Mailman-Version:1'
>  0.01    19  3559 'header:List-Id:1'
>  0.01    19  3557 'header:X-BeenThere:1'
>
> These three are definitely MM artifacts, although the second one
> /could/ be inserted by other list management software (it's described
> in an RFC).

Since all the ham came from Mailman, and only 19 spam had it, it's quite
safe to assume then that I should ignore these for now.

>  0.01     0  3093 'header:Newsgroups:1'
>  0.01     0  3054 'header:Xref:1'
>  0.01     0  3053 'header:Path:1'
>
> These aren't MM artifacts, but are byproducts of gating a message off
> of an nntp feed.  Some of the other NNTP-* headers are similar, but I
> won't point them out below.

I should ignore these too then.

>  0.01    19  2668 'header:List-Unsubscribe:1'
>  0.01    19  2668 'header:List-Subscribe:1'
>  0.01    19  2668 'header:List-Post:1'
>  0.01    19  2668 'header:List-Help:1'
>  0.01    19  2668 'header:List-Archive:1'
>
> RFC recommended generic listserve headers that MM injects.

Ditto.

> So why do you get two entries for this one?
>
>  0.99   519     0 'header:Received:8'
>  0.99   466     1 'header:Received:7'

Read the code <wink>.  The first line counts msgs that had 8 instances of a
'Received' header, and the second counts msgs that had 7 instances.  I
expect this is a good clue!  The more indirect the mail path, the more of
those thingies we'll see, and if you're posting from a spam trailer park in
Tasmania you may well need to travel thru more machines.

> ...
> Note that header names are case insensitive, so this one's no
> different than ""MIME-Version:"".  Similarly other headers in your list.

Ignoring case here may or may not help; that's for experiment to decide.
It's plausible that case is significant, if, e.g., a particular spam mailing
package generates unusual case, or a particular clueless spammer
misconfigures his package.

>  0.02    65  3559 'header:Precedence:1'
>
> Could be Mailman, or not.  This header is supposed to tell other
> automated software that this message was automated.  E.g. a replybot
> should ignore any message with a Precedence: {bulk|junk|list}.

Rule of thumb:  if Mailman inserts a thing, I should ignore it.  Or, better,
I should stop trying to out-think the flaws in the test data and get better
test data instead!

>  0.50     4     0 'header:2:1'
>
> !?
> ...
>  0.50     0     2 'header:'
>
> Heh?

I sucked out all the wordinfo keys that began with ""header:"".  The last line
there  was probably due to unrelated instances of the string ""header:"" in
message bodies.  Harder to guess about the first line.

> ...
> Some headers of course are totally unreliable as to their origin.  I'm
> thinking stuff like MIME-Version, Content-Type, To, From, etc, etc.
> Everyone sticks those in.

The brilliance of Anthony's ""just count them"" scheme is that it requires no
thought, so can't be fooled <wink>.  Header lines that are evenly
distributed across spam and ham will turn out to be worthless indicators
(prob near 0.5), so do no harm.",legitimate
spamassassin_easy_ham_01659.1d4646886358156accce640171c77c1d,spamassassin,[Spambayes] test sets?,"[Anthony Baxter]
> The other thing on my todo list (probably tonight's tram ride home) is
> to add all headers from non-text parts of multipart messages. If nothing
> else, it'll pick up most virus email real quick.

See the checkin comments for timtest.py last night.  Adding this code gave a
major reduction in the false negative rate:

def crack_content_xyz(msg):
x = msg.get_type()
if x is not None:
yield 'content-type:' + x.lower()

x = msg.get_param('type')
if x is not None:
yield 'content-type/type:' + x.lower()

for x in msg.get_charsets(None):
if x is not None:
yield 'charset:' + x.lower()

x = msg.get('content-disposition')
if x is not None:
yield 'content-disposition:' + x.lower()

fname = msg.get_filename()
if fname is not None:
for x in fname.lower().split('/'):
for y in x.split('.'):
yield 'filename:' + y

x = msg.get('content-transfer-encoding:')
if x is not None:
yield 'content-transfer-encoding:' + x.lower()

...

t = ''
for x in msg.walk():
for w in crack_content_xyz(x):
yield t + w
t = '>'

I *suspect* most of that stuff didn't make any difference, but I put it all
in as one blob so don't know which parts did and didn't help.",legitimate
spamassassin_easy_ham_01660.2ac623f4f429bbe90824fa535e73b558,spamassassin,[Spambayes] test sets?,"TP> A false positive *really* has to work hard then, eh?  The long
TP> quote of a Nigerian scam letter is one of the two that made
TP> it, and spamprob() looked at all this stuff before deciding it
TP> was spam:

Here's an interesting thing to test: discriminate words differently if
they are on a line that starts with `>' or, to catch styles like
above, that the first occurance on a line of < or > is > (to eliminate
html).

Then again, it may not be worth trying to un-false-positive that
Nigerian scam quote.

-Barry",legitimate
spamassassin_easy_ham_01661.1393ea887720c777d1429b07fce98ab4,spamassassin,[Spambayes] Deployment,"So then, Guido van Rossum <guido@python.org> is all like:

> > Basic procmail usage goes something like this:
> >
> >     :0fw
> >     | spamassassin -P
> >
> >     :0
> >     * ^X-Spam-Status: Yes
> >     $SPAM
> >
>
> Do you feel capable of writing such a tool?  It doesn't look too hard.

Not to beat a dead horse, but that's exactly what my spamcan package
did.  For those just tuning in, spamcan is a thingy I wrote before I
knew about Tim & co's work on this crazy stuff; you can download it from
<http://woozle.org/~neale/src/spamcan/spamcan.html>, but I'm not going
to work on it anymore.

I'm currently writing a new one based on classifier (and timtest's
booty-kicking tokenizer).  I'll probably have something soon, like maybe
half an hour, and no, it's not too hard.  The hard part is storing the
data somewhere.  I don't want to use ZODB, as I'd like something a
person can just drop in with a default Python install.  So anydbm is
looking like my best option.

I already have a setup like this using Xavier Leroy's SpamOracle, which
does the same sort of thing.  You call it from procmail, it adds a new
header, and then you can filter on that header.  Really easy.

Here's how I envision this working.  Everybody gets four new mailboxes:

train-eggs
train-spam
trained-eggs
trained-spam

You copy all your spam and eggs* into the ""train-"" boxes as you get it.
How frequently you do this would be up to you, but you'd get better
results if you did it more often, and you'd be wise to always copy over
anything which was misclassified.  Then, every night, the spam fairy
swoops down and reads through your folders, learning about what sorts of
things you think are eggs and what sorts of things are spam.  After she's
done, she moves your mail into the ""trained-"" folders.

This would work for anybody using IMAP on a Unix box, or folks who read
their mail right off the server.  I've spoken with some fellows at work
about Exchange and they seem to beleive that Exchange exports
appropriate functionality to implement a spam fairy as well.

Advanced users could stay ahead of the game by reprogramming their mail
client to bind the key ""S"" to ""move to train-spam"" and ""H"" to ""move to
train-eggs"".  Eventually, if enough people used this sort of thing, it'd
start showing up in mail clients.  That's the ""delete as spam"" button
Paul Graham was talking about.

* The Hormel company might not think well of using the word ""ham"" as the
opposite of ""spam"", and they've been amazingly cool about the use of
their product name for things thus far.  So I propose we start calling
non-spam something more innocuous (and more Monty Pythonic) such as
""eggs"".

Neale",legitimate
spamassassin_easy_ham_01662.4257318f87e53aa246882d00e42c67d5,spamassassin,[Spambayes] Deployment,"[Jeremy Hylton]
> I think one step towards deployment is creating a re-usable tokenizer
> for mail messages.  The current codebase doesn't expose an easy-to-use
> or easy-to-customize tokenizer.

tokenize() couldn't be easier to use:  it takes a string argument, and
produces a stream of tokens (whether via explicit list, or generator, or
tuple, or ... doesn't matter).  All the tokenize() functions in GBayes.py
and timtest.py are freely interchangeable this way.

Note that we have no evidence to support that a customizable tokenizer would
do any good, or, if it would, in which ways customization could be helpful.
That's a research issue on which no work has been done.

> The timtest module seems to contain an enormous body of practical
> knowledge about how to parse mail messages, but the module wasn't
> designed for re-use.

That's partly a failure of imagination <wink>.  Splitting out all knowledge
of tokenization is just a large block cut-and-paste ... there, it's done.
Change the

from timtoken import tokenize

at the top to use any other tokenizer now.  If you want to make it easier
still, feel free to check in something better.

> I'd like to see a module that can take a single message or a collection of
> messages and tokenize each one.

The Msg and MsgStream classes in timtest.py are a start at that, but it's
hard to do anything truly *useful* here when people use all sorts of
different physical representations for email msgs (mboxes in various
formats, one file per ""folder"", one file per msg, Skip's gzipped gimmick,
...).  If you're a Python coder <wink>, you *should* find it very easy to
change the guts of Msg and MsgStream to handle your peculiar scheme.
Defining interfaces for these guys should be done.

> I'd like to see the tokenize by customizable, too.  Tim had to exclude
> some headers from his test data, because there were particular biases
> in the test data.  If other people have test data without those
> biases, they ought to be able to customize the tokenizer to include
> them or exclude others.

This sounds like a bottomless pit to me, and there's no easier way to
customize than to edit the code.  As README.txt still says, though, massive
refactoring would help.  Hop to it!",legitimate
spamassassin_easy_ham_01663.16e55768065036480deaa72ebb3bd8d5,spamassassin,[Spambayes] Deployment,"I think that when considering deployment, a solution that supports all
Python platforms and not just the L|Unix crowd is desirable.

Mac and PC users are more apt to be using a commercial MUA that's unlikely
to offer hooking ability (at least not easily). As mentioned elsewhere, even
L|Unix users may find an MUA solution easier to use then getting it added to
their MTA. (SysOps make programmers look like flaming liberals ;).)

My notion of a solution for Windows/Outlook has been, as Guido described, a
client-server. Client side does pop3/imap/mapi fetching (of which, I'm only
going to implement pop3 initially) potentially on several hosts, spamhams
the incoming mail and puts it into one file per message (qmail style?). The
MUA accesses this ""eThunk"" as a server to obtain all the ham. Spam is
retained in the eThunk and a simple viewer would be used for manual
oversight on the spam for ultimate rejection (and training of spam filter)
and the ham will go forward (after being used for training) on the next MUA
fetch. eThunk would sit on a timer for 'always online' users, but I am not
clear on how to support dialup users with this scheme.

Outbound mail would use a direct path from the MUA to the MTA. Hopefully all
MUAs can split the host fetch/send URL's

IMO, end users are likely to be more intested in n-way classification. If
this is available, the ""simple viewer"" could be enhanced to support viewing
via folders and (at least for me) the Outlook nightmare is over - I would
use this as my only MUA. (N.B. according to my recent readings, the best
n-way classifier uses something called a ""Support Vector Machine"" (SVM)
which is 5-8% more accurate then Naive Bayes (NB) ).

I wonder if the focus of spambayes ought not to be a classifier that leaves
the fetching and feeding of messages to auxillary code? That way, it could
be dropped into whatever harness that suited the user's situation.

David LeBlanc
Seattle, WA USA",legitimate
spamassassin_easy_ham_01664.f726e854a4f84a55fa0961e65c372e8d,spamassassin,[Spambayes] Deployment,"> I wonder if the focus of spambayes ought not to be a classifier that
> leaves the fetching and feeding of messages to auxillary code? That
> way, it could be dropped into whatever harness that suited the
> user's situation.

I see no reason to restrict the project to developing the classifier
and leave the deployment to others.  Attempts at deployment in the
real world will surely provide additional feedback for the classifier.

--Guido van Rossum (home page: http://www.python.org/~guido/)",legitimate
spamassassin_easy_ham_01665.e849ebd7ee95f02a6f4d937acb7575e2,spamassassin,[Spambayes] test sets?,"On 06 September 2002, Tim Peters said:
> > Note that header names are case insensitive, so this one's no
> > different than ""MIME-Version:"".  Similarly other headers in your list.
>
> Ignoring case here may or may not help; that's for experiment to decide.
> It's plausible that case is significant, if, e.g., a particular spam mailing
> package generates unusual case, or a particular clueless spammer
> misconfigures his package.

Case of headers is definitely helpful.  SpamAssassin has a rule for it
-- if you have headers like ""DATE"" or ""SUBJECT"", you get a few more
points.

Greg
--
Greg Ward <gward@python.net>                         http://www.gerg.ca/
God is omnipotent, omniscient, and omnibenevolent
---it says so right here on the label.",legitimate
spamassassin_easy_ham_01666.531649d2c834408569b5aba7d5b2b9fb,spamassassin,[Spambayes] Deployment,"Greg> In case it wasn't obvious, I'm a strong proponent of filtering
Greg> junk mail as early as possible, ie. right after the SMTP DATA
Greg> command has been completed.  Filtering spam at the MUA just seems
Greg> stupid to me -- by the time it gets to me MUA, the spammer has
Greg> already stolen my bandwidth.

The two problems I see with filtering that early are:

1. Everyone receiving email via that server will contribute ham to the
stew, making the Bayesian classification less effective.

2. Given that there will be some false positives, you absolutely have to
put the mail somewhere.  You can't simply delete it.  (I also don't
like the TMDA-ish business of replying with a msg that says, ""here's
what you do to really get your message to me.""  That puts an extra
burden on my correspondents.)  As an individual, I would prefer you
put spammish messages somewhere where I can review them, not an
anonymous sysadmin who I might not trust with my personal email
(nothing against you Greg ;-).

I personally prefer to manage this stuff at the user agent level.  Bandwidth
is a heck of a lot cheaper than my time.

Skip",legitimate
spamassassin_easy_ham_01667.4aac42588f98c49a6d4c39c4e65d3387,spamassassin,[Spambayes] Deployment,"On Friday 06 September 2002 20:48, Skip Montanaro wrote:
>     Greg> In case it wasn't obvious, I'm a strong proponent of
> filtering Greg> junk mail as early as possible, ie. right after the
> SMTP DATA Greg> command has been completed.  Filtering spam at the
> MUA just seems Greg> stupid to me -- by the time it gets to me MUA,
> the spammer has Greg> already stolen my bandwidth.
>
> The two problems I see with filtering that early are:
>
>     1. Everyone receiving email via that server will contribute ham
> to the stew, making the Bayesian classification less effective.
>
>     2. Given that there will be some false positives, you absolutely
> have to put the mail somewhere.  You can't simply delete it.  (I also
> don't like the TMDA-ish business of replying with a msg that says,
> ""here's what you do to really get your message to me.""  That puts an
> extra burden on my correspondents.)  As an individual, I would prefer
> you put spammish messages somewhere where I can review them, not an
> anonymous sysadmin who I might not trust with my personal email
> (nothing against you Greg ;-).
>
> I personally prefer to manage this stuff at the user agent level.
> Bandwidth is a heck of a lot cheaper than my time.
>

I see no reason why both approaches could and should not be used.
MTA level filtering would just need to use a different corpus, one that
would contain illegal or otherwise commonly unapproved material for the
group of people using that MTA.   I'm sure that such an approach would
significantly reduce the mail traffic as a first step, without  giving
false positives.

MUA corpus would then be personally trained -- although I'd like the
option of 'down-loadable' corpuses and merge functionality.

Harri

PS.  Just joined the list, so pardon if my thoughts have been hashed
through before.",legitimate
spamassassin_easy_ham_01668.8880ac0caa45450bea484d7e9cafdece,spamassassin,[Spambayes] Deployment,"[Guido]
> ...
> - A program that acts both as a pop client and a pop server.  You
>   configure it by telling it about your real pop servers.  You then
>   point your mail reader to the pop server at localhost.  When it
>   receives a connection, it connects to the remote pop servers, reads
>   your mail, and gives you only the non-spam.

FYI, I'll never trust such a scheme:  I have no tolerance for false
positives, and indeed do nothing to try to block spam on any of my email
accounts now for that reason.  Deliver all suspected spam to a Spam folder
instead and I'd love it.",legitimate
